score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
21.712482,5,91.24963802174727,1.3226350987961852,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,3.0,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.564625,5,90.9193219201079,1.3214671865677445,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,4.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.564625,5,90.9193219201079,1.3214671865677445,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,4.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.564625,5,90.9193219201079,1.3214671865677445,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,4.0,0.3,0.3,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.431332,5,90.62065367506688,1.320411172967744,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.431332,5,90.62065367506688,1.320411172967744,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.431332,5,90.62065367506688,1.320411172967744,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.397029,5,90.54365471505332,1.320138924577397,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.397029,5,90.54365471505332,1.320138924577397,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
21.397029,5,90.54365471505332,1.320138924577397,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.985094,5,89.61455557409255,1.3168538705253041,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,3.5,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.985094,5,89.61455557409255,1.3168538705253041,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,3.5,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.985094,5,89.61455557409255,1.3168538705253041,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,3.5,0.3,0.3,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.415235,5,88.31543025783833,1.3122604997038396,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.415235,5,88.31543025783833,1.3122604997038396,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.415235,5,88.31543025783833,1.3122604997038396,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.387095,5,88.25085176056177,1.3120321668545194,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,4.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.387095,5,88.25085176056177,1.3120321668545194,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,4.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.387095,5,88.25085176056177,1.3120321668545194,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,4.0,0.3,0.3,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.271485,5,87.98511415619782,1.3110925874753947,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.271485,5,87.98511415619782,1.3110925874753947,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.271485,5,87.98511415619782,1.3110925874753947,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.2,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.041204,5,87.4537236271533,1.3092137281225853,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.041204,5,87.4537236271533,1.3092137281225853,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
20.041204,5,87.4537236271533,1.3092137281225853,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.0,0.3,0.3,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.931214,5,87.19893142487183,1.3083128488518534,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.931214,5,87.19893142487183,1.3083128488518534,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.931214,5,87.19893142487183,1.3083128488518534,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.86964,5,87.05601501523711,1.3078075334233024,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.86964,5,87.05601501523711,1.3078075334233024,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.86964,5,87.05601501523711,1.3078075334233024,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,4.0,0.3,0.4,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.708204,5,86.68034781018628,1.3064792714329678,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,3.5,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.708204,5,86.68034781018628,1.3064792714329678,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,3.5,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.708204,5,86.68034781018628,1.3064792714329678,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,3.5,0.3,0.4,0.3,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.60079,5,86.42961344713967,1.3055927396313418,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.0,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.60079,5,86.42961344713967,1.3055927396313418,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.0,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.60079,5,86.42961344713967,1.3055927396313418,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.0,3.5,0.3,0.3,0.2,1.0,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.508603,5,86.21392284461564,1.3048301134953548,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.508603,5,86.21392284461564,1.3048301134953548,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.508603,5,86.21392284461564,1.3048301134953548,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.352982,5,85.84875595095951,1.3035389778879591,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.3,0.3,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.352982,5,85.84875595095951,1.3035389778879591,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.3,0.3,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.352982,5,85.84875595095951,1.3035389778879591,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.3,0.3,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.244876,5,85.59429483027645,1.3026392692360542,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.244876,5,85.59429483027645,1.3026392692360542,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.244876,5,85.59429483027645,1.3026392692360542,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.2,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.127234,5,85.31664399665169,1.3016575677621698,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.4,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.127234,5,85.31664399665169,1.3016575677621698,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.4,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.127234,5,85.31664399665169,1.3016575677621698,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.4,0.3,0.8,0.3,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.090222,5,85.22912793662039,1.3013481336286588,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.2,2.5,4.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.090222,5,85.22912793662039,1.3013481336286588,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.2,2.5,4.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
19.090222,5,85.22912793662039,1.3013481336286588,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.2,2.5,4.0,0.3,0.3,0.2,0.8,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
18.953901,5,84.90612847038034,1.3002060911289763,60.0,162.35831530272492,15m,50,150,0.12,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
18.953901,5,84.90612847038034,1.3002060911289763,60.0,162.35831530272492,15m,50,150,0.15,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
18.953901,5,84.90612847038034,1.3002060911289763,60.0,162.35831530272492,15m,50,150,0.2,1.2,1.0,2.5,4.0,0.3,0.3,0.3,1.0,0.4,ETH/USDT;SOL/USDT;BNB/USDT;LINK/USDT
