score,n_trades,net_profit,profit_factor,win_rate_%,max_drawdown_usdt,timeframe,ema_fast,ema_slow,min_atr_pct,k_sl,k_tp1,k_tp2,k_tp3,p1,p2,p3,trail_act_%,trail_dist_%,symbols
-1000000000.0,2,177.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.37,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.92,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.33,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,152.14,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,185.65,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,177.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.37,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,185.65,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,177.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.37,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.92,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.33,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,152.14,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,185.65,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,177.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.37,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,185.65,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,177.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.37,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,162.92,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.33,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,152.14,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,1.5,4.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,180.73,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,173.79,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.91,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,180.73,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,173.79,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.91,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,180.73,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,173.79,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.91,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,180.73,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,173.79,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.91,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,142.85,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,199.46,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,189.94,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,170.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,199.46,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,189.94,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,170.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,154.02,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,152.82,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.42,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,201.45,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,193.13,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.47,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,201.45,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,193.13,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.47,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,199.46,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,189.94,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,170.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,199.46,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,189.94,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,170.89,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,154.02,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,152.82,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.42,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,201.45,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,193.13,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.47,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,201.45,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,193.13,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.47,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,156.01,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,2.5,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,138.88,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,136.48,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,131.69,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,138.88,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,136.48,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,131.69,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.04,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,146.44,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,139.25,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.04,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,146.44,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,139.25,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.04,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,146.44,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,139.25,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,195.49,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,183.56,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,159.72,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,150.04,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,146.44,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,139.25,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,3.0,0.4,0.3,0.3,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.8,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.8,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,138.88,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,1.2,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,136.48,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,1.2,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,131.69,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,1.2,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.2,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,167.41,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.3,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,148.74,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.5,0.5,BTC/USDT;ETH/USDT;SOL/USDT
-1000000000.0,2,176.75,inf,100.0,0.0,15m,50,200,0.3,1.0,0.8,2.0,4.0,0.5,0.3,0.2,0.8,0.2,BTC/USDT;ETH/USDT;SOL/USDT
